,Inflected_Word,Lemma,POS
12529,নিয়ে,নেওয়া,POSক্রি
12530,মোটরে,মোটর,POSবি
12531,করে,করা,POSক্রি
12532,বেরিয়েছিলুম,বেরানো,POSক্রি
12533,চায়ের,চা,POSবি
12534,নিমন্ত্রণ,নিমন্ত্রণ,POSবি
12535,ছিল,থাকা,POSক্রি
12536,বন্ধু,বন্ধু,POSবি
12537,নয়নমোহনের,নয়নমোহন,NNP
12538,বাড়িতে,বাড়ি,POSবি
12539,তখনকার,তখন,POSঅব্য
12540,দেশভক্ত,দেশভক্ত,POSবিণ
12541,যদি,যদি,POSঅব্য
12542,দেখত,দেখা,POSক্রি
12543,কারও,কে,POSসর্ব
12544,ঘরে,ঘর,POSবি
12545,বিলিতি,বিলেত,POSবি
12546,বইয়ের,বই,POSবি
12547,পাতা,পাতা,POSক্রি
12548,কাটা,কাটা,POSক্রি
12549,তবে,তবে,POSঅব্য
12550,তাকে,তার,POSসর্ব
12551,জানত,জানা,POSক্রি
12552,দেশবিদ্রোহী,দেশবিদ্রোহ,POSবিণ
12553,এ,এ,POSসর্ব
12554,বার,বার,POSবি
12555,একটি,এক,POSবিণ
12556,পাত্রে,পাত্র,POSবি
12557,সরষের,সরষে,POSবি
12558,তেল,তেল,POSবি
12559,গরম,গরম,POSবিণ
12560,করে,করা,POSক্রি
12561,তেজপাতা,তেজপাতা,POSবি
12562,দারচিনি,দারচিনি,POSবি
12563,শুকনো,শুকনো,POSবিণ
12564,লঙ্কা,লঙ্কা,POSবি
12565,আর,আর,POSঅব্য
12566,এলাচ,এলাচ,POSবি
12567,ফোড়ন,ফোড়ন,POSবি
12568,দিন,দেওয়া,POSক্রি
12569,যা,যা,POSক্রি
12570,দেখতে,দেখা,POSক্রি
12571,অনেকটা,অনেক,POSবিণ
12572,গোলকের,গোলক,POSবি
12573,মতো,মতো,POSঅব্য
12574,চা,চা,POSবি
12575,বাগানের,বাগান,POSবি
12576,কর্মীদের,কর্মী,POSবি
12577,কথা,কথা,POSবি
12578,ভেবে,ভাবা,POSক্রি
12579,সালের,সাল,POSবি
12580,বাগিচা,বাগিচা,POSবি
12581,শ্রমিক,শ্রমিক,POSবি
12582,আইনে,আইন,POSবি
12583,সংশোধন,সংশোধন,POSবি
12584,করা,করা,POSক্রি
12585,হোক,হওয়া,POSক্রি
12586,কারণ,কারণ,POSঅব্য
12587,ভারত,ভারত,NNP
12588,শেষ,শেষ,POSবি
12589,পর্যন্ত,পর্যন্ত,POSঅব্য
12590,গেরো,গেরো,POSবি
12591,পার,পার,POSবি
12592,করে,করা,POSক্রি
12593,ফেলতে,ফেলা,POSক্রি
12594,পেরেছে,পাওয়া,POSক্রি
12595,কিন্তু,কিন্তু,POSঅব্য
12596,হায়,হায়,POSঅব্য
12597,গুরুদেব,গুরুদেব,POSবি
12598,সেদিনকার,সেদিন,POSসর্ব
12599,সেই,সেই,POSসর্ব
12600,অকস্মাৎ,অকস্মাৎ,POSক্রিবিণ
12601,ছিন্নবিচ্ছিন্ন,ছিন্নবিচ্ছিন্ন,POSবিণ
12602,অধ্যয়নসূত্র,অধ্যয়নসূত্র,POSবি
12603,আর,আর,POSঅব্য
12604,কি,কি,POSঅব্য
12605,তেমন,তেমন,POSক্রিবিণ
12606,করিয়া,করা,POSঅব্য
12607,জোড়া,জোড়া,POSক্রি
12608,লাগিতে,লাগা,POSক্রি
12609,পারিল,পারা,POSক্রি
12610,সেনাপতি,সেনাপতি,POSবি
12611,বহুকাল,বহুকাল,POSবি
12612,ধৈর্যকে,ধৈর্য,POSবি
12613,পাষাণদুর্গের,পাষাণদুর্গ,POSবি
12614,মতো,মতো,POSঅব্য
12615,হৃদয়ে,হৃদয়,POSবি
12616,রক্ষা,রক্ষা,POSবি
12617,করিয়া,করা,POSঅব্য
12618,আসিয়াছেন,আসা,POSক্রি
12619,গতকল্য,গতকাল,POSবি
12620,সন্ধ্যাকালে,সন্ধ্যাকাল,POSবি
12621,দুটি,দুই,POSবিণ
12622,কালো,কালো,POSবিণ
12623,চোখের,চোখ,POSবি
12624,সলজ্জ,লজ্জা,POSবিণ
12625,সসম্ভ্রম,সম্ভ্রম,POSবি
12626,দৃষ্টি,দৃষ্টি,POSবি
12627,সেই,সেই,POSসর্ব
12628,দুর্গের,দুর্গ,POSবি
12629,ভিত্তিতে,ভিত্তি,POSবি
12630,গিয়া,গিয়ে,POSক্রি
12631,আঘাত,আঘাত,POSবি
12632,করিয়াছে,করা,POSক্রি
12633,এবং,এবং,POSঅব্য
12634,এতকালের,এতকাল,POSসর্ব
12635,ধৈর্য,ধৈর্য,POSবি
12636,মুহূর্তে,মুহূর্ত,POSবি
12637,ভূমিসাৎ,ভূমি,POSবি
12638,হইয়া,হওয়া,POSক্রি
12639,গেছে,যাওয়া,POSক্রি
12640,কেবল,কেবল,POSঅব্য
12641,সম্ভব,সম্ভব,POSবিণ
12642,নয়,না,POSঅব্য
12643,এই,এই,POSসর্ব
12644,ভাবে,ভাব,POSবি
12645,ভাবাটা,ভাবা,POSক্রি
12646,জরুরিও,জরুরি,POSবিণ
12647,বটে,বটে,POSঅব্য
12648,কামদুনির,কামদুনি,NNP
12649,ধর্ষকদের,ধর্ষক,POSবি
12650,কঠোরতম,কঠোর,POSবিণ
12651,সাজা,সাজা,POSক্রি
12652,ঘোষণা,ঘোষণা,POSবি
12653,করেছে,করা,POSক্রি
12654,আদালত,আদালত,POSবি
12655,আসে,আসা,POSক্রি
12656,আধা,আধা,POSবিণ
12657,সেনাও,সেনা,POSবি
12658,পুরো,পুরো,POSবিণ
12659,বিষয়টি,বিষয়,POSবি
12660,বিহারের,বিহার,NNP
12661,বনকর্তাদের,বনকর্তা,POSবি
12662,জানিয়েছেন,জানানো,POSক্রি
12663,তাঁরা,তিনি,POSসর্ব
12664,আমদানি,আমদানি,POSবি
12665,শুল্ক,শুল্ক,POSবি
12666,কমলে,কমানো,POSক্রি
12667,শিল্পমহল,শিল্পমহল,POSবি
12668,সবদিক,সবদিক,POSসর্ব
12669,থেকেই,থেকে,POSঅব্য
12670,লাভবান,লাভ,POSবি
12671,হবে,হওয়া,POSক্রি
12672,বরং,বরং,POSঅব্য
12673,বৃহস্পতি,বৃহস্পতি,NNP
12674,আর,আর,POSঅব্য
12675,শনি,শনি,NNP
12676,গ্যাসে,গ্যাস,POSবি
12677,ভরা,ভরা,POSক্রি
12678,এই,এই,POSসর্ব
12679,দুটি,দুই,POSবিণ
12680,সুবিশাল,বিশাল,POSবিণ
12681,গ্রহের,গ্রহ,POSবি
12682,দয়া,দয়া,POSবি
12683,দাক্ষিণ্যেই,দক্ষিণা,POSবিণ
12684,বার,বার,POSবি
12685,বার,বার,POSবি
12686,বেঁচে,বাঁচা,POSক্রি
12687,গিয়েছে,যাওয়া,POSক্রি
12688,পৃথিবী,পৃথিবী,NNP
12689,চা,চা,POSবি
12690,সংস্থাগুলি,সংস্থা,POSবি
12691,যাতে,যা,POSক্রি
12692,কর্মচারীদের,কর্মচারী,POSবি
12693,বেতন,বেতন,POSবি
12694,থেকে,থেকে,POSঅব্য
12695,কেটে,কাটা,POSক্রি
12696,নেওয়া,নেওয়া,POSক্রি
12697,টাকা,টাকা,POSবি
12698,প্রভিডেন্ট,প্রভিডেন্ট,UNK
12699,ফান্ড,ফান্ড,POSবি
12700,সংস্থায়,সংস্থা,POSবি
12701,ঠিকমতো,ঠিকমতো,POSক্রিবিণ
12702,জমা,জমা,POSক্রি
12703,করে,করা,POSক্রি
12704,তা,তা,POSঅব্য
12705,নিশ্চিত,নিশ্চিত,POSবিণ
12706,করুক,করা,POSক্রি
12707,শ্রম,শ্রম,POSবি
12708,মন্ত্রক,মন্ত্রী,POSবি
12709,গানবাজনা,গানবাজনা,POSবি
12710,আর,আর,POSঅব্য
12711,চলে,চলা,POSক্রি
12712,না,না,POSঅব্য
12713,জয়কালী,জয়কালী,NNP
12714,আর,আর,POSঅব্য
12715,সর্বত্রই,সর্বত্র,POSক্রিবিণ
12716,কঠিন,কঠিন,POSবিণ
12717,উন্নত,উন্নত,POSবিণ
12718,স্বতন্ত্র,স্বতন্ত্র,POSবিণ
12719,কেবল,কেবল,POSক্রিবিণ
12720,এই,এই,POSসর্ব
12721,মন্দিরের,মন্দির,POSবি
12722,সম্মুখে,সম্মুখ,POSবি
12723,তিনি,তিনি,POSসর্ব
12724,পরিপূর্ণভাবে,পরিপূর্ণভাব,POSক্রিবিণ
12725,আত্মসমর্পণ,আত্মসমর্পণ,POSবি
12726,করিয়াছিলেন,করা,POSক্রি
12727,এবং,এবং,POSঅব্য
12728,সেইসঙ্গে,সেইসঙ্গ,POSঅব্য
12729,ভারতের,ভারত,NNP
12730,জয়ধ্বজা,জয়ধ্বজা,POSবি
12731,ভূমিসাৎ,ভূমি,POSবি
12732,হইবে,হওয়া,POSক্রি
12733,এবং,এবং,POSঅব্য
12734,আজিকার,আজ,POSবি
12735,ঐ,ঐ,POSঅব্য
12736,অস্তাচলবর্তী,অস্তাচল,POSবি
12737,সহস্ররশ্মির,সহস্ররশ্মি,POSবি
12738,সহিত,সহ,POSঅব্য
12739,হিন্দুস্থানের,হিন্দুস্থান,NNP
12740,গৌরবসূর্য,গৌরবসূর্য,POSবি
12741,চিরদিনের,চিরদিন,POSবি
12742,মতো,মতো,POSঅব্য
12743,অস্তমিত,অস্তমিত,POSবিণ
12744,হইবে,হওয়া,POSক্রি
12745,হরিহর,হরিহর,NNP
12746,কহিলেন,কহা,POSক্রি
12747,সে,সে,POSবিণ
12748,কী,কী,POSসর্ব
12749,কথা,কথা,POSবি
12750,তাঁহার,তিনি,POSসর্ব
12751,কন্যাদায়গ্রস্ত,কন্যাদায়,POSবি
12752,আত্মীয়,আত্মীয়,POSবি
12753,মেসোটি,মেসো,POSবি
12754,আমার,আমি,POSসর্ব
12755,প্রতি,প্রতি,POSবিণ
12756,লক্ষ,লক্ষ,POSবিণ
12757,করিয়াই,করা,POSক্রি
12758,সম্প্রতি,সম্প্রতি,POSক্রিবিণ
12759,দেশ,দেশ,POSবি
12760,হইতে,হওয়া,POSক্রি
12761,আসিয়াছেন,আসা,POSক্রি
12762,তিনি,তিনি,POSসর্ব
12763,মাদুরের,মাদুর,POSবি
12764,উপর,উপর,POSবিণ
12765,বসিয়া,বসা,POSক্রি
12766,গল্প,গল্প,POSবি
12767,করিতেছিলেন,করা,POSক্রি
12768,উনিই,উনি,POSসর্ব
12769,রাজকন্যা,রাজকন্যা,POSবি
12770,বিদ্যন্মালা,বিদ্যন্মালা,NNP
12771,কেউ,কে,POSসর্ব
12772,এত,এত,POSবি
12773,আনন্দের,আনন্দ,POSবি
12774,টার্গেট,টার্গেট,UNK
12775,দিয়েছেন,দেওয়া,POSক্রি
12776,নিজেকে,নিজ,POSসর্ব
12777,যে,যে,POSসর্ব
12778,পৌঁছনো,পৌঁছনো,POSক্রি
12779,অসম্ভব,সম্ভব,POSবিণ
12780,স্ত্রীলোকের,স্ত্রীলোক,POSবি
12781,এই,এই,POSসর্ব
12782,বিবেচনাহীন,বিবেচনা,POSবি
12783,পক্ষপাত,পক্ষপাত,POSবি
12784,দূষণীয়,দূষণ,POSবিণ
