,Inflected_Word,POS
14431,নাম,VB
14432,হিউয়েস্থ,NNP
14433,সাংঘ,NNP
14434,কর্তৃক,IN
14435,উল্লেখিত,NN
14436,সেই,DT
14437,নদীটিই,NN
14438,যে,JDTJ
14439,আজকের,RB
14440,করতোয়া,NNP
14441,নদী,NNP
14442,পূর্বে,RB
14443,এটি,PRP
14444,ছিল,VB
14445,ধনে,NN
14446,জনে,NN
14447,পরিপূর্ণ,RB
14448,এক,DT
14449,বিশাল,JJ
14450,নগরী,NN
14451,এ,DT
14452,নদী,NN
14453,দিয়ে,IN
14454,বাণিজ্য,NN
14455,তরী,NN
14456,মালায়,NN
14457,সিংহল,NNP
14458,সুমাত্রার,NNP
14459,উদ্দেশ্যে,IN
14460,যাত্রা,VB
14461,করতো,VB
14462,তেমনি,RB
14463,এর,PRP
14464,বিশাল,JJ
14465,ঘাটে,NN
14466,এসে,VB
14467,ভিড়তো,VB
14468,ভিন,JJ
14469,দেশের,NN
14470,রকমারি,JJ
14471,বাণিজ্য,JJ
14472,তরী,NN
14473,কিন্তু,CC
14474,রাজধানী,NN
14475,পৌন্ড্রবর্দ্ধনেই,NN
14476,থেকে,IN
14477,যায়,VB
14478,শেরপুর,NNP
14479,নাম,NN
14480,করনের,VB
14481,পেছনে,RB
14482,রয়েছে,VB
14483,মজবুত,RB
14484,ঐতিহাসিক,JJ
14485,ভিত্তি,NN
14486,অধুনা,RB
14487,শেরপুর,NNP
14488,অপেক্ষা,IN
14489,প্রাগৈতিহাসিক,JJ
14490,শেরপুর,NNP
14491,ছিল,VB
14492,সর্বাধিক,RB
14493,সুপ্রসিদ্ধ,JJ
14494,নাম,NN
14495,করনের,NN
14496,পূর্বেও,RB
14497,এ,DT
14498,স্থানটি,NN
14499,তার,PRP
14500,নিজস্ব,PRF
14501,মহিমায়,NN
14502,ছিলমূর্তমান,NN
14503,এটি,PRP
14504,আয়তনের,NN
14505,দিক,NN
14506,দিয়ে,IN
14507,বগুড়া,NNP
14508,জেলার,NNP
14509,বৃহত্তম,JJ
14510,উপজেলা,NN
14511,অবস্থান,NN
14512,এটি,PRP
14513,বগুড়া,NNP
14514,শহর,NN
14515,থেকে,IN
14516,উত্তর,NN
14517,পশ্চিম,NN
14518,দিকে,IN
14519,অবস্থিত,VB
14520,এর,PRP
14521,মোট,RB
14522,আয়তন,NN
14523,প্রায়,IN
14524,৩১৫,CD
14525,৩৩,CD
14526,বর্গ,CD
14527,কিলোমিটার,NN
14528,বগুড়া,NNP
14529,জেলা,NNP
14530,শহর,NN
14531,হতে,IN
14532,১৯,CD
14533,কিমিঃ,NN
14534,উত্তরে,NN
14535,গাংনই,NNP
14536,নদীর,NN
14537,তীরে,RB
14538,অবস্থিত,VB
14539,অবশ্য,RB
14540,শিবগঞ্জ,NNP
14541,মূল,JJ
14542,করতোয়া,NNP
14543,নদীর,NN
14544,তীরে,RB
14545,অবস্থিত,VB
14546,সে,PRP
14547,সময়,NN
14548,এ,DT
14549,এলাকায়,NN
14550,হিন্দুদের,NNS
14551,পুজাপার্বনের,NN
14552,জন্য,IN
14553,অসংখ্য,JJ
14554,শিবমন্দির,NN
14555,ছিল,VB
14556,শিবমন্দিরকে,NN
14557,কেন্দ্র,NN
14558,করে,VB
14559,বন্দর,NN
14560,গঞ্জ,NN
14561,গড়ে,VB
14562,উঠে,VB
14563,যার,PRP
14564,ফলশ্রূতিতে,NN
14565,পরবর্তীতে,RB
14566,এ,DT
14567,উপজেলার,NN
14568,নাম,NN
14569,হয়,VB
14570,শিবগঞ্জ,NNP
14571,যার,PRP
14572,২,CD
14573,০২,CD
14574,৩৮৬,CD
14575,জন,NN
14576,প্রায়,IN
14577,জন,NN
14578,পুরুষ,NN
14579,ও,CC
14580,২,CD
14581,২৫,CD
14582,৫২৭,CD
14583,জন,NN
14584,প্রায়,IN
14585,জন,NN
14586,নারী,NN
14587,প্রতি,IN
14588,কিলোমিটারে,NN
14589,জনসংখ্যার,NN
14590,ঘনত্ব,NN
14591,১,CD
14592,৮৪৮,CD
14593,জন,NN
14594,বালু,NN
14595,আটা,NN
14596,তখন,RB
14597,ঝোপঝাড়,NN
14598,ও,CC
14599,বড়,JJ
14600,বড়,JJ
14601,জাংগালে,NN
14602,পূর্ন,VB
14603,ছিল,VB
14604,জনসংখ্যার,NN
14605,উপাত্ত,VB
14606,সোনাতলা,NNP
14607,উপজেলার,NNP
14608,মোট,RB
14609,জনসংখ্যা,NN
14610,১,CD
14611,৬৭,CD
14612,৫৪৭,CD
14613,জন,NN
14614,এর,PRP
14615,মধ্যে,IN
14616,পুরুষঃ,NN
14617,৮৫,CD
14618,৮৬২,CD
14619,জন,NN
14620,এবং,CC
14621,মহিলাঃ,NN
14622,৮২,CD
14623,৩৪১,CD
14624,জন,NN
14625,শিক্ষা,NN
14626,শিক্ষার,NN
14627,গড়,NN
14628,হার,NN
14629,৩৭,CD
14630,৯,CD
14631,পুরুষ,NN
14632,৪৩,CD
14633,৩,CD
14634,মহিলা,NN
14635,৩২,CD
14636,৩,CD
14637,নাটোর,NNP
14638,সদর,NN
14639,উপজেলা,NN
14640,নাটোর,NNP
14641,সদর,NN
14642,বাংলাদেশের,NNP
14643,নাটোর,NNP
14644,জেলার,NN
14645,অন্তর্গত,VB
14646,একটি,DT
14647,উপজেলা,NN
14648,প্রশাসনিক,RB
14649,এলাকা,NN
14650,নাটোর,NNP
14651,সদরের,NNP
14652,আয়তন,NN
14653,৪০৭,CD
14654,২৯,CD
14655,বর্গ,CD
14656,কি,
14657,মি,CD
14658,নাটোর,NNP
14659,থানা,NNP
14660,স্থাপিত,VB
14661,হয়,VB
14662,১৭৯৩,CD
14663,সালে,NN
14664,এবং,CC
14665,উপজেলাতে,NN
14666,রূপান্তরিত,VB
14667,হয়,VB
14668,১৯৮৪,CD
14669,সালে,NN
14670,১৮৬৯,CD
14671,সালে,NN
14672,নাটোর,NNP
14673,পৌরসভা,NNP
14674,স্থাপিত,VB
14675,হয়,VB
14676,নাটোর,NNP
14677,পৌরসভার,NNP
14678,আয়তন,NN
14679,১৫,CD
14680,০৫,CD
14681,বর্গ,CD
14682,কি,
14683,মি,CD
14684,জনসংখ্যার,NN
14685,উপাত্ত,VB
14686,সদরের,NN
14687,জনসংখ্যা,NN
14688,আনুমানিক,RB
14689,৪,CD
14690,লক্ষ,NN
14691,২০০১,CD
14692,আদমশুমারি,NN
14693,অর্থনীতি,NN
14694,জেলার,NN
14695,প্রধান,JJ
14696,উৎপাদিত,JJ
14697,ফসল,NN
14698,হলো,VB
14699,ধান,NNP
14700,এছাড়াও,RB
14701,এখানে,RB
14702,গম,NNP
14703,ভূট্টা,NNP
14704,আখ,NNP
14705,পান,NNP
14706,ইত্যাদি,RB
14707,উৎপাদিত,VB
14708,হয়,VB
14709,বিলুপ্তপ্রায়,JJ
14710,ফসল,NN
14711,নীল,NN
14712,বোনা,NNP
14713,আমন,NNP
14714,ও,CC
14715,আউশ,NNP
14716,ধান,NNP
14717,এখানে,RB
14718,বেশ,JJ
14719,কয়েকটি,PRP
14720,ভারি,JJ
14721,শিল্প,NN
14722,রয়েছে,VB
14723,এই,DT
14724,পাটনীর,NN
14725,নামানুসারেই,NN
14726,এই,DT
14727,জায়গার,NN
14728,নাম,NN
14729,গুরুদাসপুর,NNP
14730,হয়েছে,VB
14731,তন্মধ্যে,RB
14732,পুরুষ,NN
14733,৯১০৭১,CD
14734,ও,CC
14735,মহিলা,NN
14736,১০৩১৫৭,CD
14737,জন,NN
14738,শিক্ষা,NN
14739,স্বাক্ষরতার,NN
14740,হার,NN
14741,৩৪,CD
14742,৯১,CD
14743,পুরুষ,NN
14744,৩৯,CD
14745,৬১,CD
14746,মহিলা,NN
14747,৩০,CD
14748,০১,CD
14749,এটি,PRP
14750,বাংলাদেশ,NNP
14751,প্রত্নতত্ব,NN
14752,বিভাগের,NN
14753,আওতাধীন,NN
14754,অর্থনীতি,NN
14755,প্রধানত,RB
14756,কৃষি,NN
14757,মোট,RB
14758,আবাদযোগ্য,JJ
14759,জমি,NN
14760,১৮১০০,CD
14761,হেক্টর,NN
14762,পতিত,JJ
14763,জমি,NN
14764,৭৭১,CD
14765,হেক্টর,NN
14766,বিলুপ্ত,JJ
14767,অথবা,JJ
14768,প্রায়,IN
14769,বিলুপ্ত,JJ
14770,ফসল,NN
14771,তামাক,NNP
14772,পাট,NNP
14773,এবং,CC
14774,তিল,NNP
14775,পশু,NN
14776,হাসপাতাল,NN
14777,১,CD
14778,টি,DT
14779,লালপুর,NNP
14780,উপজেলা,NNP
14781,লালপুর,NNP
14782,বাংলাদেশের,NNP
14783,নাটোর,NNP
14784,জেলার,NNP
14785,অন্তর্গত,VB
14786,একটি,DT
14787,উপজেলা,NN
14788,মুগল,NNP
14789,আমলে,NNP
14790,এখানে,RB
14791,লালখান,NNP
14792,নামে,NN
14793,একজন,DT
14794,খুব,RB
14795,গুরুত্বপূর্ণ,JJ
14796,ব্যক্তি,NN
14797,বসবাস,VB
14798,করতেন,VB
14799,ধারণামতে,RB
14800,তার,PRP
14801,নামানুসারেই,NN
14802,এই,DT
14803,উপজেলার,NN
14804,নাম,NN
14805,লালপুর,NNP
14806,হয়েছে,VB
14807,জনসংখ্যা,NN
14808,২৪২৬৪৫,CD
14809,পুরুষ,NN
14810,১২৫৭৯০,CD
14811,মহিলা,NN
14812,১১৬৮৫৫,CD
14813,মুসলিম,NN
14814,২২৭৫৩৩,CD
14815,হিন্দু,NNP
14816,১৪৪৮৭,CD
14817,বৌদ্ধ,NNP
14818,৪৩৪,CD
14819,খ্রিস্টান,NNP
14820,১,CD
14821,এবং,CC
14822,অন্যান্য,NNS
14823,১৯০,CD
14824,শিক্ষা,NN
14825,শিক্ষার,NN
14826,গড়,NN
14827,হার,NN
14828,৬০,CD
14829,পুরুষ,NN
14830,৬৫,CD
14831,মহিলা,NN
14832,কৃষিভূমির,NN
14833,মালিকানা,NN
14834,ভূমিমালিক,NN
14835,৫৪,CD
14836,০৫,CD
14837,ভূমিহীন,NN
14838,৪৫,CD
14839,৯৫,CD
14840,শহরে,NN
14841,৪৫,CD
14842,০৫,CD
14843,এবং,CC
14844,গ্রামে,NN
14845,৫৫,CD
14846,১৭,CD
14847,পরিবারের,NN
14848,কৃষিজমি,NN
14849,রয়েছে,VB
14850,প্রধান,JJ
14851,কৃষি,NN
14852,ফসল,NN
14853,ধান,NNP
14854,পাট,NNP
14855,গম,NNP
14856,আখ,NNP
14857,তুলা,NNP
14858,তৈলবীজ,NNP
14859,ডাল,NNP
14860,শাকসবজি,NNP
14861,বিলুপ্ত,JJ
14862,বা,CC
14863,বিলুপ্তপ্রায়,IN
14864,ফসলাদি,NN
14865,যব,NNP
14866,কাউন,NNP
14867,অড়হর,NNP
14868,তুঁত,NNP
14869,প্রশাসনিক,RB
14870,এলাকা,NN
14871,এই,DT
14872,উপজেলার,NN
14873,১২টি,CD
14874,ইউনিয়ন,NN
14875,রয়েছে,VB
14876,অন্য,DT
14877,নাম,NN
14878,গুয়া,NNP
14879,এর,PRP
14880,গোলাকৃতি,JJ
14881,পাথরশক্ত,NN
14882,বীজ,NN
14883,পানের,NN
14884,মশলায়,NN
14885,কুচি,NN
14886,করে,VB
14887,দেওয়া,VB
14888,হয়,VB
14889,এর,PRP
14890,গাছ,NN
14891,betel,NNP
14892,palm,NNP
14893,পাম,NNP
14894,গোত্রের,NN
14895,সুপারি,NNP
14896,বাংলাদেশের,NNP
14897,একটি,DT
14898,অন্যতম,RB
14899,প্রধান,JJ
14900,অর্থকরী,JJ
14901,ফসল,NN
14902,নাটকটি,NN
14903,ঢাকা,NNP
14904,শহরে,NN
14905,বসবাসকারী,NNS
14906,একটি,DT
14907,মধ্যবিত্ত,JJ
14908,পরিবারের,NN
14909,গল্প,NN
14910,বলে,VB
14911,ছোট,JJ
14912,মেয়েটির,NN
14913,মৃত্যু,NN
14914,পুরো,NNS
14915,দেশে,NN
14916,একটা,DT
14917,আলোড়ন,VB
14918,তোলে,VB
14919,অনেকেই,JJ
14920,হুমায়ূন,NNP
14921,আহমেদকে,NNP
14922,টুনি,NNP
14923,চরিত্রটিকে,NN
14924,বাঁচিয়ে,VB
14925,রাখার,VB
14926,অনুরোধ,NN
14927,করেন,VB
14928,কিন্তু,CC
14929,হুমায়ূন,NNP
14930,আহমেদ,NNP
14931,তাঁর,PRP
14932,সিদ্ধান্তে,NN
14933,অটল,NN
14934,থাকেন,VB
14935,ইতিহাস,NNP
14936,এই,DT
14937,ব্যাংকটি,NN
14938,২০১৩,CD
14939,সালের,NN
14940,১,CD
14941,এপ্রিল,NNp
14942,প্রতিষ্ঠিত,VB
14943,হয়,VB
14944,গ্রান্দের,NNP
14945,সঙ্গীত,NN
14946,কর্মজীবন,NN
14947,শুরু,VB
14948,হয়,VB
14949,২০১২,CD
14950,সাউন্ডট্রাকের,NN
14951,মাধ্যমে,IN
14952,অ্যালবামটি,NN
14953,বিলবোর্ড,NNP
14954,২০০,CD
14955,এর,PRP
14956,তালিকার,NNS
14957,দ্বিতীয়,JJ
14958,স্থানে,RB
14959,অবস্থান,VB
14960,করে,VB
14961,তার,PRP
14962,নামটি,NN
14963,রাখার,VB
14964,পেছনে,RB
14965,তারা,PRP
14966,উৎসাহ,VB
14967,পেয়েছিল,VB
14968,প্রিন্সেস,NNP
14969,ওরিয়ানা,NNP
14970,থেকে,IN
14971,গ্রান্দে,NNP
14972,ইতালীয়,JJ
14973,বংশোদ্ভূত,NN
14974,তিনি,PRP
14975,ভর্তি,VB
14976,হন,VB
14977,পাইন,NNP
14978,ক্রেস্ট,NNP
14979,স্কুল,NNP
14980,ও,CC
14981,নর্থ,NNP
14982,ব্রোর্য়াড,NNP
14983,প্রিপেরেটরি,NNP
14984,স্কুলে,NNP
14985,তিনি,PRP
14986,১২,CD
14987,বছর,NN
14988,বয়স,NN
14989,থেকেই,IN
14990,তিনি,PRP
14991,এবং,CC
14992,তার,PRP
14993,ভাই,NN
14994,কাব্বালার,NNP
14995,শিক্ষা,NN
14996,অনুসরন,VB
14997,করেছেন,VB
14998,গ্রান্দে,NNP
14999,সামাজিক,JJ
15000,যোগাযোগের,VB
15001,মাধ্যম,NN
15002,গুলোতে,NNS
15003,ব্যাপক,RB
15004,হারে,RB
15005,অনুসরিত,VB
15006,হন,VB
15007,তিনি,PRP
15008,সাতটি,CD
15009,বিলবোর্ড,NNP
15010,মিউজিক,NNP
15011,অ্যাওয়ার্ডস,NNP
15012,মনোনয়ন,VB
15013,পেয়েছেন,VB
15014,বাম্বি,NNP
15015,পুরস্কারে,NN
15016,তিনি,PRP
15017,সেরা,JJ
15018,নবাগতের,NNS
15019,জন্য,IN
15020,পুরস্কার,NN
15021,পান,VB
15022,তিনি,PRP
15023,ছয়টি,CD
15024,টিন,NN
15025,চয়েস,NNP
15026,অ্যাওয়ার্ডস,NNP
15027,জিতেছেন,VB
15028,ছবিটি,NN
15029,প্রযোজনা,VB
15030,করে,VB
15031,ইমপ্রেস,NNP
15032,টেলিফিল্ম,NNP
15033,পুরো,JJ
15034,চলচ্চিত্রটি,NN
15035,চিত্রায়িত,VB
15036,হয়েছে,VB
15037,নুহাশ,NNP
15038,পল্লীতে,NNP
15039,কাহিনী,NN
15040,সংক্ষেপ,NN
15041,বৃষ্টিবিলাসে,NNP
15042,একা,DT
15043,থাকেন,VB
15044,সোবহান,NNP
15045,সাহেব,NNP
15046,অঢেল,JJ
15047,সম্পত্তির,NNS
15048,মালিক,NN
15049,তিনি,PRP
15050,বাড়ির,NN
15051,সামনে,RB
15052,আছে,VB
15053,চিড়িয়াখানা,NN
15054,পুকুর,NN
15055,পাহাড়,NN
15056,টিলা,NN
15057,সবুজ,NN
15058,গাছগাছালিতে,NNS
15059,ঘেরা,VB
15060,চারপাশ,NN
15061,কিন্তু,CC
15062,এই,DT
15063,জায়গায়,NN
15064,সোবহান,NNP
15065,সাহেবের,NNP
15066,ছেলেমেয়েদের,NNS
15067,কেউ,PRP
15068,থাকেন,VB
15069,না,DT
15070,দুই,CD
15071,মেয়ে,NN
15072,আর,CC
15073,এক,CD
15074,ছেলে,NN
15075,সবাই,PRP
15076,থাকে,VB
15077,ঢাকায়,NNP
15078,কদাচিৎ,RB
15079,বেড়িয়ে,VB
15080,আসে,VB
15081,সোবহান,NNP
15082,সাহেবের,NNP
15083,কাছে,IN
15084,ম্যানেজারকে,NN
15085,ডেকে,VB
