,Inflected_Word,Lemma,POS
9183,করেছেন,করা,ক্রিয়া
9184,বলাচ্ছিলেম,বলা,ক্রিয়া
9185,যৌথভাগ,যৌথ,বিশেষণ
9186,যখন,যখন,ক্রিয়াবিশেষণ
9187,ছুকরির,ছুকরি,বিশেষ্য
9188,শান্তিজল,শান্তি,বিশেষ্য
9189,হাসি,হাসি,বিশেষ্য
9190,এলাচসহ,এলাচ,বিশেষ্য
9191,কাটিয়েছেন,কাটা,ক্রিয়া
9192,ধুলাকে,ধুলা,বিশেষ্য
9193,অপূর্বও,অপূর্ব,বিশেষণ
9194,সৌভাগ্যক্রমে,সৌভাগ্যক্রম,ক্রিয়াবিশেষণ
9195,আরামদায়ক,আরাম,বিশেষ্য
9196,দেশেই,দেশ,বিশেষ্য
9197,ডায়রিই,ডায়রি,বিশেষ্য
9198,পরিবহণটা,পরিবহণ,বিশেষ্য
9199,উদ্যান,উদ্যান,বিশেষ্য
9200,আত্মপ্রশংসায়,আত্মপ্রশংসা,বিশেষ্য
9201,চাকুর,চাকু,বিশেষ্য
9202,অপর্যাপ্ততা,অপর্যাপ্ত,বিশেষণ
9203,উত্থানকালে,উত্থান,বিশেষ্য
9204,মকদ্দমায়,মকদ্দমা,বিশেষ্য
9205,পারিলেন,পারা,ক্রিয়া
9206,চড়ুইভাতি,চড়ুইভাতি,বিশেষ্য
9207,ভারতই,ভারত,বিশেষ্য
9208,বিনিময়ই,বিনিময়,বিশেষ্য
9209,উপহার,উপহার,বিশেষ্য
9210,অংশগ্রহণরত,অংশ,বিশেষ্য
9211,অনাবৃষ্টিসহ,অনাবৃষ্টি,বিশেষ্য
9212,উক্তিগুলো,উক্তি,বিশেষ্য
9213,ল্যাংচা,ল্যাংচা,বিশেষ্য
9214,অখনো,অখন,ক্রিয়াবিশেষণ
9215,অপরাধীটি,অপরাধী,বিশেষণ
9216,তুমিই,তুমি,সর্বনাম
9217,দক্ষিণবায়ুবীজিত,দক্ষিণবায়ুবিজয়,বিশেষণ
9218,আদেশক্রমে,আদেশ,বিশেষ্য
9219,মোড়ায়,মোড়া,ক্রিয়া
9220,উভয়ে,উভয়,বিশেষণ
9221,কক্ষগুলো,কক্ষ,বিশেষ্য
9222,পাকাটার,পাকা,বিশেষ্য
9223,আয়োজকই,আয়োজক,বিশেষণ
9224,ছাত্রাবাসগুলো,ছাত্রাবাস,বিশেষ্য
9225,অদৃষ্টবাদ,অদৃষ্ট,বিশেষ্য
9226,পলকের,পলক,বিশেষ্য
9227,মাই,মা,বিশেষ্য
9228,চঞ্চু,চঞ্চু,বিশেষ্য
9229,রাজা,রাজা,ক্রিয়া
9230,আলোকিতজনেরা,আলোকিত,বিশেষণ
9231,কলিরা,কলি,বিশেষ্য
9232,হানি,হানি,অন্যান্য
9233,নেওয়াত,নেওয়া,ক্রিয়া
9234,ভাজা,ভাজা,বিশেষ্য
9235,বিনোদনকে,বিনোদন,বিশেষ্য
9236,খতিয়ানকৃত,খতিয়ান,বিশেষ্য
9237,চরমপন্থামূলক,চরমপন্থা,বিশেষ্য
9238,জন্ডিসের,জন্ডিস,বিশেষ্য
9239,আস্বাভাবিক,স্বাভাবিক,বিশেষণ
9240,অক্ষরলিপিতে,অক্ষর,বিশেষ্য
9241,হলো,হওয়া,ক্রিয়া
9242,আগ্রহীদের,আগ্রহী,বিশেষণ
9243,আত্মনির্ভরশীল,আত্মনির্ভর,বিশেষ্য
9244,কঙ্কাল,কঙ্কাল,বিশেষ্য
9245,বাতায়ন,বাতায়ন,বিশেষ্য
9246,সেইতো,সে,সর্বনাম
9247,মারা,মারা,ক্রিয়া
9248,সমুদ্র,সমুদ্র,বিশেষ্য
9249,জিহাদের,জিহাদ,বিশেষ্য
9250,অক্ষমতা,অক্ষম,বিশেষণ
9251,অবাধেই,অবাধ,বিশেষণ
9252,মীমাংসার,মীমাংসা,বিশেষ্য
9253,কোম্পানিটি,কোম্পানি,বিশেষ্য
9254,আবডালে,আবডাল,বিশেষ্য
9255,শোনা,শোনা,ক্রিয়া
9256,মরিচই,মরিচ,বিশেষ্য
9257,সরুও,সরু,বিশেষ্য
9258,অন্তরাগ,অন্তরা,বিশেষ্য
9259,কাটিবে,কাটা,ক্রিয়া
9260,বড়তা,বড়তা,বিশেষ্য
9261,উদ্যাপন,উদ্যাপন,বিশেষ্য
9262,ধাপ,ধাপ,বিশেষ্য
9263,কাঁদল,কাঁদা,ক্রিয়া
9264,আসিতে,আসা,ক্রিয়া
9265,অতীতই,অতীত,বিশেষণ
9266,বি,বি,বিশেষ্য
9267,লইয়াছে,লওয়া,ক্রিয়া
9268,পরিস্থিতির,পরিস্থিতি,বিশেষ্য
9269,ভিমরুল,ভিমরুল,বিশেষ্য
9270,ধারণ,ধারণ,বিশেষ্য
9271,মতো,মত,বিশেষ্য
9272,অতলও,অতল,বিশেষ্য
9273,জেলাই,জেলা,বিশেষ্য
9274,গদ্য,গদ্য,বিশেষ্য
9275,একসহস্র,একসহস্র,বিশেষণ
9276,শিকড়ের,শিকড়,বিশেষ্য
9277,কর্ত্রী,কর্ত্রী,বিশেষ্য
9278,ইলিশ,ইলিশ,বিশেষ্য
9279,কটাটা,কাটা,বিশেষ্য
9280,বাঁধাইয়ের,বাঁধানো,বিশেষ্য
9281,ছেলেরা,ছেলে,বিশেষ্য
9282,ধারণের,ধারণ,বিশেষ্য
9283,মাতালটা,মাতাল,বিশেষ্য
9284,থলের,থলে,বিশেষ্য
9285,জেনানায়,জেনানা,বিশেষ্য
9286,স্পর্শ,স্পর্শ,বিশেষ্য
9287,ইন্দ্র,ইন্দ্র,বিশেষ্য
9288,কাশীপুরের,কাশীপুর,বিশেষ্য
9289,কদর,কদর,বিশেষ্য
9290,পাঠকদের,পাঠক,বিশেষ্য
9291,জোড়াটি,জোড়া,বিশেষণ
9292,ঘূর্ণিঝড়,ঘূর্ণিঝড়,বিশেষ্য
9293,মত,মত,বিশেষ্য
9294,রক্ষীদের,রক্ষা,বিশেষ্য
9295,ধুচনে,ধুচন,বিশেষ্য
9296,মর্মের,মর্ম,বিশেষ্য
9297,ইতিহাসটা,ইতিহাস,বিশেষ্য
9298,অমঙ্গলে,অমঙ্গল,বিশেষ্য
9299,শিকারার,শিকারা,বিশেষ্য
9300,আইনকে,আইন,বিশেষ্য
9301,অস্তমিত,অস্তমিত,বিশেষণ
9302,করাবেন,করা,ক্রিয়া
9303,ছুয়াই,ছুয়া,বিশেষ্য
9304,এযাবৎকালে,এযাবৎ,ক্রিয়াবিশেষণ
9305,রশি,রশি,বিশেষ্য
9306,অকার্যকারিতায়,অকার্য,বিশেষ্য
9307,আবিষ্কারটা,আবিষ্কার,বিশেষ্য
9308,যৌবনবতী,যৌবন,বিশেষ্য
9309,অমনোযোগিতা,অমনোযোগ,বিশেষ্য
9310,গিয়াছে,যাওয়া,ক্রিয়া
9311,পুরো,পুরো,বিশেষ্য
9312,ঢাকার,ঢাকা,বিশেষ্য
9313,দানার,দানা,বিশেষ্য
9314,আশপাশটা,আশপাশ,বিশেষ্য
9315,অন্দরমহলের,অন্দর,বিশেষ্য
9316,অপ্সরীদের,অপ্সরা,বিশেষ্য
9317,অংশটিকে,অংশ,বিশেষ্য
9318,পাশবিকক্রিয়া,পাশবিক,বিশেষ্য
9319,নিম্নদেশেতে,নিম্নদেশে,ক্রিয়াবিশেষণ
9320,কম্পিউটার,কম্পিউটার,বিশেষ্য
9321,তোমার,তুমি,সর্বনাম
9322,তীক্ষ্মকটাক্ষ,তীক্ষ্মকটাক্ষ,বিশেষণ
9323,সোনার,সোনা,বিশেষ্য
9324,অবস্থারও,অবস্থান,বিশেষ্য
9325,ওখানের,ওখানে,ক্রিয়াবিশেষণ
9326,ডাকাই,ডাকা,ক্রিয়া
9327,অপরিবর্তিত,অপরিবর্তন,বিশেষ্য
9328,এমনকী,এমন,বিশেষণ
9329,অংশিক,অংশ,বিশেষ্য
9330,জিবিকার,জিবিকা,বিশেষ্য
9331,অর্পণসহ,অর্পণ,বিশেষ্য
9332,চায়,চাওয়া,ক্রিয়া
9333,কথাবার্তাই,কথাবার্তা,বিশেষ্য
9334,মানবই,মানব,বিশেষ্য
9335,অলৌকিকত্বের,অলৌকিক,বিশেষণ
9336,কন্যাদায়গ্রস্তের,কন্যাদায়গ্রস্ত,বিশেষ্য
9337,তোমার,তোমার,সর্বনাম
9338,জালই,জাল,বিশেষ্য
9339,কৃতজ্ঞতার,কৃতজ্ঞ,বিশেষণ
9340,স্ত্রী,স্ত্রী,বিশেষ্য
9341,বিলই,বিল,বিশেষ্য
9342,ভারতকে,ভারত,বিশেষ্য
9343,মামার,মামা,বিশেষ্য
9344,ফুলিয়া,ফুলিয়া,ক্রিয়া
9345,নিশ্চিতেই,নিশ্চিত,বিশেষ্য
9346,নাবিকে,নাবিক,বিশেষ্য
9347,পান,পান,ক্রিয়া
9348,টবটি,টব,বিশেষ্য
9349,হিংস্রতায়,হিংস্র,বিশেষণ
9350,অকল্যাণই,অকল্যাণ,বিশেষ্য
9351,অনৈতিকই,অনৈতিক,বিশেষণ
9352,ধূসরতা,ধূসর,বিশেষ্য
9353,আত্মত্যাগ,আত্মত্যাগ,বিশেষ্য
9354,বের,বের,ক্রিয়া
9355,নিম্নশাখার,নিম্নশাখা,ক্রিয়া
9356,অবতারণিকা,অবতার,বিশেষ্য
9357,অগ্রাধিকারগুলোর,অগ্রাধিকার,বিশেষ্য
9358,ফোড়ন,ফোড়ন,বিশেষ্য
9359,ফেলত,ফেলা,ক্রিয়া
