Inflected_Word,Lemma,POS
আয়ত্তেরই,আয়ত্ত,বিশেষণ
আয়নাই,আয়না,বিশেষ্য
আয়নাও,আয়না,বিশেষ্য
আয়নাকে,আয়না,বিশেষ্য
আয়নাটা,আয়না,বিশেষ্য
আয়নাতে,আয়না,বিশেষ্য
আয়াতই,আয়াত,বিশেষ্য
আয়াতও,আয়াত,বিশেষ্য
আয়াতটি,আয়াত,বিশেষ্য
আয়াতে,আয়াত,বিশেষ্য
আয়োজনহীন,আয়োজন,বিশেষ্য
আয়োজনে,আয়োজন,বিশেষ্য
আয়োজনের,আয়োজন,বিশেষ্য
আয়োজিত,আয়োজন,বিশেষ্য
আয়োজকই,আয়োজক,বিশেষণ
আয়োজকও,আয়োজক,বিশেষণ
আয়োজকরা,আয়োজক,বিশেষণ
আয়োজকসহ,আয়োজক,বিশেষণ
আয়োজকের,আয়োজক,বিশেষণ
আরক্তভাব,আরক্ত,বিশেষণ
আরক্তমুখ,আরক্ত,বিশেষণ
আরক্তলোচন,আরক্ত,বিশেষণ
আরজিকা,আরজি,বিশেষ্য
আরজিটি,আরজি,বিশেষ্য
আরজিতে,আরজি,বিশেষ্য
আরজিনা,আরজি,বিশেষ্য
আরজির,আরজি,বিশেষ্য
আরণ্যকও,আরণ্যক,বিশেষণ
আরণ্যকসহ,আরণ্যক,বিশেষণ
আরণ্যকে,আরণ্যক,বিশেষণ
আরণ্যকের,আরণ্যক,বিশেষণ
আরণ্যকেরই,আরণ্যক,বিশেষণ
যন্ত্রীকে,যন্ত্রী,বিশেষণ
যন্ত্রীরই,যন্ত্রী,বিশেষণ
যন্ত্রীদের,যন্ত্রী,বিশেষণ
যাদবীয়,যাদব,বিশেষ্য
যাদবকে,যাদব,বিশেষ্য
যাদবদের,যাদব,বিশেষ্য
যাপনীয়,যাপন,বিশেষ্য
যাপকের,যাপক,বিশেষণ
যাপকদের,যাপক,বিশেষণ
যাবজ্জীবনের,যাবজ্জীবন,ক্রিয়াবিশেষণ
যাবজ্জীবনই,যাবজ্জীবন,ক্রিয়াবিশেষণ
যাবজ্জীবনে,যাবজ্জীবন,ক্রিয়াবিশেষণ
আলতাই,আলতা,বিশেষ্য
আলতাকে,আলতা,বিশেষ্য
আলতার,আলতা,বিশেষ্য
আলতাটাই,আলতা,বিশেষ্য
যামে,যাম,বিশেষ্য
যামের,যাম,বিশেষ্য
যাত্রার,যাত্রা,বিশেষ্য
যাত্রাতে,যাত্রা,বিশেষ্য
যাত্রাটি,যাত্রা,বিশেষ্য
যাত্রাকাল,যাত্রা,বিশেষ্য
যাচাইয়ের,যাচাই,বিশেষ্য
যাচাইটি,যাচাই,বিশেষ্য
যাচনা,যাচন,বিশেষ্য
যাচনীয়,যাচন,বিশেষ্য
যাচমান,যাচন,বিশেষ্য
যাচকের,যাচক,বিশেষ্য
যাচকদের,যাচক,বিশেষ্য
যাচকই,যাচক,বিশেষ্য
যাচানো,যাচা,ক্রিয়া
যাজকে,যাজক,বিশেষ্য
যাজকের,যাজক,বিশেষ্য
যাজকদের,যাজক,বিশেষ্য
যাজকেরা,যাজক,বিশেষ্য
যাজনের,যাজন,বিশেষ্য
যাজনকে,যাজন,বিশেষ্য
যাজনিকতা,যাজনিক,বিশেষ্য
যামিনীনাথ,যামিনী,বিশেষ্য
যামিনীপতি,যামিনী,বিশেষ্য
যামিনীভূষণ,যামিনী,বিশেষ্য
যাতনাকে,যাতনা,বিশেষ্য
যাতনাতেই,যাতনা,বিশেষ্য
যাতনার,যাতনা,বিশেষ্য
যাতনাকেই,যাতনা,বিশেষ্য
যদিই,যদি,অব্যয়
যদিনা,যদি,অব্যয়
যদিও,যদি,অব্যয়
যষ্টিটি,যষ্টি,বিশেষ্য
যষ্টিটা,যষ্টি,বিশেষ্য
যষ্টিগুলো,যষ্টি,বিশেষ্য
যষ্টিটাকে,যষ্টি,বিশেষ্য
যষ্টিটাই,যষ্টি,বিশেষ্য
যতিচিহ্নটি,যতিচিহ্ন,বিশেষ্য
যতিচিহ্নকে,যতিচিহ্ন,বিশেষ্য
যতিচিহ্নটিকে,যতিচিহ্ন,বিশেষ্য
যতিচিহ্নের,যতিচিহ্ন,বিশেষ্য
যোদ্ধাদের,যোদ্ধা,বিশেষ্য
যোদ্ধাটি,যোদ্ধা,বিশেষ্য
যোদ্ধার,যোদ্ধা,বিশেষ্য
যোদ্ধাকে,যোদ্ধা,বিশেষ্য
যুদ্ধবিদ্যার,যুদ্ধবিদ্যা,বিশেষ্য
যুদ্ধবিদ্যাটির,যুদ্ধবিদ্যা,বিশেষ্য
যুদ্ধবিদ্যাকে,যুদ্ধবিদ্যা,বিশেষ্য
যুদ্ধবিদ্যাই,যুদ্ধবিদ্যা,বিশেষ্য
যুগে,যুগ,বিশেষ্য
যুগের,যুগ,বিশেষ্য
যুগেই,যুগ,বিশেষ্য
যুগকে,যুগ,বিশেষ্য
যুগোপযোগী,যুগোপযোগী,বিশেষণ
যুগান্তরের,যুগান্তর,বিশেষ্য
যুগান্তরে,যুগান্তর,বিশেষ্য
আরতিতে,আরতি,বিশেষ্য
আরতির,আরতি,বিশেষ্য
আরতী,আরতি,বিশেষ্য
আরতীর,আরতি,বিশেষ্য
আরবই,আরব,বিশেষ্য
আরবও,আরব,বিশেষ্য
আরবকে,আরব,বিশেষ্য
আরবকেন্দ্রিক,আরব,বিশেষ্য
আরবপন্থী,আরব,বিশেষ্য
আরবপ্রবাসী,আরব,বিশেষ্য
আরম্ভক,আরম্ভ,বিশেষ্য
আরম্ভকারী,আরম্ভ,বিশেষ্য
আরম্ভকালে,আরম্ভ,বিশেষ্য
আরম্ভটা,আরম্ভ,বিশেষ্য
আরম্ভে,আরম্ভ,বিশেষ্য
আরম্ভেই,আরম্ভ,বিশেষ্য
আরশিতে,আরশি,বিশেষ্য
আরশিদ,আরশি,বিশেষ্য
আরশিনগর,আরশি,বিশেষ্য
আরশিয়ার,আরশি,বিশেষ্য
আরশির,আরশি,বিশেষ্য
আরাধনাকারী,আরাধনা,বিশেষ্য
আরাধনায়,আরাধনা,বিশেষ্য
আরাধনার,আরাধনা,বিশেষ্য
আরাধনীয়,আরাধনা,বিশেষ্য
আরাধিত,আরাধনা,বিশেষ্য
আরামও,আরাম,বিশেষ্য
আরামকেদারা,আরাম,বিশেষ্য
আরামটা,আরাম,বিশেষ্য
আরামদায়ক,আরাম,বিশেষ্য
আরামপ্রিয়,আরাম,বিশেষ্য
আরোগ্যদায়ক,আরোগ্য,বিশেষ্য
